,player_id,full_name,status,team,position
1955,1955,Jeoffrey Pagan,Inactive,,DE
7407,7407,Isaiah Wright,Active,,WR
5268,5268,Ben Johnson,Active,,TE
2185,2185,Corey Brown,Injured Reserve,,WR
8375,8375,Kalia Davis,Active,SF,DL
4659,4659,Nelson Adams,Active,,DE
6087,6087,Chris Johnson,Active,,DB
8511,8511,Rasheed Walker,Active,GB,OL
6075,6075,Jesper Horsted,Active,,TE
12297,12297,Jake Kradel,Active,,OL
2860,2860,Bryce Callahan,Active,,CB
11110,11110,Duplicate Player,,,
11145,11145,Tanner Brown,Active,,K
4697,4697,Khalid Abdullah,Active,,RB
11819,11819,Levi Drake Rodriguez,Active,MIN,DT
1042,1042,Tank Carder,Inactive,,LB
1946,1946,Max Bullough,Inactive,,LB
539,539,Marc Mariani,Inactive,,WR
12172,12172,Pheldarius Payne,Active,IND,DL
4020,4020,Matt Lafleur,Inactive,,
12220,12220,Brevin Easton,Active,,WR
2591,2591,La'el Collins,Active,,T
6350,6350,Parker Baldwin,Active,,SS
3089,3089,Jim Tomsula,Inactive,,
4118,4118,Alex Anzalone,Inactive,DET,LB
7829,7829,Tommy Doyle,Active,BUF,OT
4918,4918,Brock Miller,Active,,P
11958,11958,X'Zauvea Gadlin,Active,,G
2856,2856,Brian Blechen,Inactive,,OLB
4106,4106,Larry Ogunjobi,Active,PIT,DT
3557,3557,Brandon Williams,Inactive,NYG,CB
3589,3589,Chris Milton,Active,MIA,DB
5550,5550,John David Moore,Active,,RB
3479,3479,Antwaun Woods,Inactive,,DT
7208,7208,Josh Thomas,Active,,DB
5876,5876,Julian Love,Active,SEA,DB
11612,11612,Bru McCoy,Active,,WR
3549,3549,Pearce Slater,Inactive,,G
4979,4979,Jaire Alexander,Active,GB,CB
3763,3763,Woodrow Hamilton,Active,NYG,DT
1631,1631,Rodney Smith,Inactive,,WR
7552,7552,Blake Proehl,Active,,WR
4733,4733,Alex Gray,Inactive,,TE
11156,11156,Cameron McCutcheon,Active,,CB
5893,5893,C.J. Gardner-Johnson,Active,PHI,DB
3540,3540,Jamaal Jones,Active,,WR
4078,4078,Adoree' Jackson,Active,NYG,DB
8518,8518,Thayer Munford,Active,LV,OL
11428,11428,Brandon Bouyer-Randle,Inactive,,LB
7049,7049,Jauan Jennings,Active,SF,WR
2310,2310,Brandon Scherff,Active,JAX,G
6486,6486,C.J. Toogood,Active,,G
3057,3057,B.J. Finney,Active,,OL
3886,3886,Javien Elliott,Active,,CB
5448,5448,Robert Jackson,Active,,CB
5466,5466,John Franklin-Myers,Active,DEN,DT
8886,8886,Tre Webb,Active,,DB
3338,3338,Keenan Reynolds,Inactive,,WR
8136,8136,Rachaad White,Active,TB,RB
6496,6496,Cole Hedlund,Active,,K
951,951,Byron Bell,Inactive,,G
11610,11610,Malik Washington,Active,MIA,WR
5543,5543,C.J. Johnson,Active,,ILB
5024,5024,James Washington,Active,,WR
11098,11098,Caleb Murphy,Active,LAC,DE
3317,3317,Christian Westerman,Inactive,,G
356,356,Rey Maualuga,Inactive,,LB
4597,4597,Leo Koloamatangi,Inactive,,OL
4655,4655,Tyler Orlosky,Active,,C
8321,8321,Tariq Castro-Fields,Active,PHI,DB
7879,7879,Tristen Hoge,Active,DEN,G
11291,11291,Habakkuk Baldonado,Active,,DE
4023,4023,Martin Mayhew,Inactive,,
2204,2204,Stanley Jean-Baptiste,Inactive,,CB
8855,8855,Tommy Heatherly,Active,,P
3822,3822,Kelby Johnson,Inactive,,OT
5948,5948,Bobby Evans,Active,,OL
8069,8069,Adam Coon,Inactive,,G
12413,12413,Hamze El-Zayat,Inactive,,WR
1093,1093,Zach Brown,Active,,LB
1027,1027,Fletcher Cox,Active,,DT
8412,8412,Roy Mbaeteka,Active,CLE,OL
2964,2964,Michael Liedtke,Inactive,,G
5792,5792,Jeremy Reaves,Active,WAS,DB
860,860,Armon Binns,Inactive,,WR
7886,7886,Drake Jackson,Active,,C
5572,5572,Henry Mondeaux,Active,,DE
2304,2304,Jerome Cunningham,Active,,TE
8070,8070,Travis Toivonen,Active,,WR
6310,6310,Tae Hayes,Active,,CB
655,655,Anquan Boldin,Inactive,,WR
8642,8642,Grant Morgan,Active,,LB
6519,6519,Darrius Shepherd,Active,,WR
11499,11499,Scott Lashley,Inactive,,OT
1196,1196,Keith Tandy,Inactive,,FS
2263,2263,Kaleb Ramsey,Inactive,,NT
8383,8383,Cameron Thomas,Active,CLE,DL
11918,11918,Ahmarean Brown,Active,,WR
7461,7461,Austrian Robinson,Active,,DE
4009,4009,Mark Dominik,Inactive,,
1176,1176,Dezman Moses,Inactive,,LB
2565,2565,Jean Sifrin,Inactive,,TE
4943,4943,Sam Darnold,Active,MIN,QB
5809,5809,Ja'Quan Gardner,Active,,RB
4215,4215,Brian Allen,Active,,CB
10228,10228,Charlie Jones,Active,CIN,WR
4026,4026,DeShone Kizer,Active,,QB
8097,8097,Dominique Martin,Active,,CB
12155,12155,Nate Lynn,Inactive,DET,DL
1353,1353,Mike Gillislee,Inactive,,RB
1900,1900,Joel Bitonio,Active,CLE,OG
7170,7170,Jarren Williams,Active,,CB
10905,10905,Brian Branch,Active,DET,DB
1169,1169,Robert Griffin,Inactive,,QB
5952,5952,Chase Hansen,Active,,LB
3383,3383,Riley Dixon,Active,DEN,P
11598,11598,Tanner McLachlan,Active,CIN,TE
11995,11995,Zack Annexstad,Active,,QB
11998,11998,Emani Bailey,Active,CAR,RB
11516,11516,T.J. Bass,Active,DAL,OL
11436,11436,PJ Mustipher,Active,ARI,NT
829,829,Andy Dalton,Active,CAR,QB
7248,7248,Jeffery Whatley,Active,,DT
10222,10222,Jayden Reed,Active,GB,WR
2552,2552,Xzavier Dickson,Inactive,,ILB
7534,7534,Seth Williams,Active,DAL,WR
2754,2754,Mike Johnson,Inactive,,WR
5657,5657,Asantay Brown,Active,,OLB
4003,4003,Woody Johnson,Inactive,,
1023,1023,Mike Pouncey,Injured Reserve,,C
3698,3698,Patrick Skov,Inactive,,FB
6431,6431,Nydair Rouse,Active,,CB
11714,11714,Jonah Elliss,Active,DEN,DE
1751,1751,Toben Opurum,Inactive,,FB
770,770,Andrew Sendejo,Active,,DB
895,895,Jordan Todman,Inactive,,RB
5874,5874,Kaleb McGary,Active,ATL,T
7721,7721,Chris Rumph,Inactive,LAC,LB
6388,6388,Romello Brooker,Active,,TE
3712,3712,Adam Fuehne,Inactive,,TE
234,234,Matt McCants,Inactive,,T
6003,6003,Anthony Nelson,Active,TB,LB
2684,2684,Corbin Louks,Inactive,,WR
1266,1266,Greg Zuerlein,Inactive,NYJ,K
3345,3345,Anthony Brown,Inactive,,CB
7431,7431,Eli Mencer,Inactive,,DE
8562,8562,Jake Dixon,Active,,T
5369,5369,Dane Cruikshank,Active,,DB
7905,7905,Dylan Soehner,Active,,TE
12284,12284,Michael Herzog,Active,,RB
11311,11311,Jason Brownlee,Active,NYJ,WR
194,194,Reggie Wayne,Inactive,,WR
8816,8816,Demetrius Taylor,Active,,DT
1953,1953,Travis Labhart,Inactive,,WR
466,466,Vontae Davis,Injured Reserve,,CB
4330,4330,JoJo Natson,Active,,WR
6072,6072,Bruce Anderson,Inactive,,RB
414,414,Brian Orakpo,Injured Reserve,,LB
10943,10943,Isaiah McGuire,Active,CLE,DL
10944,10944,Tavius Robinson,Active,BAL,DE
2202,2202,Je'Ron Hamm,Inactive,,TE
12262,12262,Michael Furtney,Active,,OL
11008,11008,Anders Carlson,Active,,K
3278,3278,Pharoh Cooper,Active,,WR
5165,5165,Quinton Flowers,Inactive,,QB
11683,11683,Jackson Powers-Johnson,Active,LV,OL
5351,5351,Da'Shawn Hand,Active,MIA,DT
2581,2581,Jahwan Edwards,Inactive,,RB
4544,4544,Daikiel Shorts,Active,,WR
4418,4418,LeShun Daniels,Inactive,,RB
5672,5672,Ryan McKinley,Active,,CB
8481,8481,Ja'Sir Taylor,Active,LAC,DB
11370,11370,Chris Brooks,Active,GB,RB
1958,1958,Xavier Su'a-Filo,Active,CIN,G
6196,6196,Christian Wade,Inactive,,RB
4104,4104,Taylor Moton,Active,CAR,T
11002,11002,Keondre Coburn,Active,TEN,DT
7776,7776,Israel Mukuamu,Active,DAL,DB
7794,7794,Chris Evans,Inactive,CIN,RB
530,530,Jermaine Gresham,Inactive,,TE
11117,11117,Johari Branch,Active,,C
3304,3304,Quinton Jefferson,Active,BUF,DT
4,4,Roddy White,Inactive,,WR
11574,11574,Dylan Laube,Active,LV,RB
917,917,Ryan Kerrigan,Active,,DE
6323,6323,Andrew Beck,Active,HOU,RB
7606,7606,Kadarius Toney,Active,,WR
1335,1335,Matt Tobin,Inactive,,G
6927,6927,Quez Watkins,Active,PIT,WR
1414,1414,Nick Williams,Active,,DE
1178,1178,Sean Richardson,Inactive,,SS
3898,3898,Bryce Cheek,Inactive,,CB
1589,1589,Quinton Patton,Injured Reserve,,WR
316,316,Malcom Floyd,Inactive,,WR
3615,3615,Sione Houma,Inactive,,RB
2561,2561,Anthony Boone,Inactive,,QB
3870,3870,Vi Teofilo,Inactive,,G
226,226,Antwaan Randle El,Inactive,,WR
304,304,Jake Long,Inactive,,T
6948,6948,Leki Fotu,Inactive,NYJ,DT
8111,8111,Cade Otton,Active,TB,TE
2929,2929,Adrian Coxson,Inactive,,WR
1781,1781,Kourtnei Brown,Injured Reserve,,LB
974,974,Ryan Williams,Inactive,,RB
6742,6742,Marquis Young,Active,,RB
3772,3772,Julien Obioha,Active,,DE
3221,3221,Nick Martin,Active,,C
8245,8245,Derrick Deese,Active,,TE
4061,4061,Davis Webb,Active,,QB
3269,3269,Chris Moore,Active,WAS,WR
6970,6970,Stephen Sullivan,Active,CAR,TE
1944,1944,Alfred Blue,Inactive,,RB
1351,1351,Duke Williams,Inactive,,SS
8092,8092,Corey Taylor,Active,,RB
6259,6259,Darnell Holland,Active,,RB
12374,12374,Brenden Bates,Active,CLE,TE
5645,5645,Nick Gates,Active,PHI,C
8468,8468,Max Mitchell,Active,NYJ,T
4970,4970,Quenton Nelson,Active,IND,OL
2957,2957,Ernst Brun Jr,Inactive,,TE
5495,5495,Austin Larkin,Active,,DE
2717,2717,Leon Orr,Inactive,,DT
37,37,Charles Johnson,Inactive,,DE
2789,2789,Lucky Whitehead,Injured Reserve,,WR
4756,4756,John Dorsey,Inactive,,
8930,8930,Corey Dublin,Active,,OL
6522,6522,T.J. Linta,Active,,QB
6437,6437,John Leglue,Active,PIT,OT
1911,1911,Willie Snead,Inactive,,WR
1034,1034,Brandon Bolden,Active,,RB
3673,3673,Nick Rose,Inactive,,K
4798,4798,C.J. Germany,Active,,WR
7030,7030,Casey Toohill,Active,BUF,DE
8566,8566,T.D. Moultry,Active,,LB
7326,7326,Breiden Fehoko,Active,PIT,NT
2503,2503,A.J. Derby,Inactive,,TE
11843,11843,Michael Barrett,Active,GB,LB
2718,2718,Tevin McDonald,Inactive,,FS
11489,11489,Kahlef Hailassie,Active,CLE,CB
2484,2484,Tayo Fabuluje,Inactive,,T
11170,11170,DeAndre Square,Active,,LB
1008,1008,Donald Butler,Inactive,,LB
520,520,John Conner,Inactive,,FB
11721,11721,Bralen Trice,Inactive,ATL,DE
5808,5808,Connor Jessop,Active,,QB
8278,8278,Christian Harris,Active,HOU,LB
7216,7216,Giovanni Ricci,Active,,FB
4210,4210,Avery Moss,Active,,DE
5242,5242,Dontez Byrd,Active,,WR
4321,4321,Deyshawn Bond,Inactive,,C
1664,1664,Ryan Otten,Inactive,,TE
3924,3924,Clayton Echard,Inactive,,TE
5026,5026,Tre'Quan Smith,Inactive,,WR
11647,11647,Kimani Vidal,Active,LAC,RB
4423,4423,David Jones,Active,,FS
6045,6045,Gary Jennings,Active,,WR
4821,4821,Jamari Staples,Active,,WR
2433,2433,Jon Feliciano,Inactive,SF,OG
5737,5737,Drew Scott,Active,KC,LS
7630,7630,Greg Newsome,Inactive,CLE,CB
4967,4967,Bradley Chubb,Active,MIA,LB
5753,5753,Chris Board,Active,BAL,LB
7881,7881,Jon Dietzen,Active,,OL
8401,8401,Player Invalid,Inactive,,LB
177,177,Wes Welker,Inactive,,WR
714,714,Reshad Jones,Active,,FS
8774,8774,Alec Anderson,Active,BUF,OL
7817,7817,Earnest Brown,Active,DAL,DE
2282,2282,Fitzgerald Toussaint,Inactive,,RB
1899,1899,Ray Agnew,Inactive,,FB
1445,1445,Dwayne Gratz,Inactive,,CB
3850,3850,Louis Palmer,Inactive,,DE
2400,2400,Matt Jones,Inactive,,RB
7626,7626,Odafe Oweh,Active,BAL,LB
3899,3899,Jeff Overbaugh,Inactive,,LS
6395,6395,Trinity Benson,Active,,WR
2858,2858,BJ Larsen,Inactive,,DE
1317,1317,Brandon Barden,Inactive,,TE
12083,12083,Winston Reid,Active,CLE,LB
1206,1206,Isaiah Pead,Inactive,,RB
2993,2993,Rakeem Nunez-Roches,Active,NYG,DT
5524,5524,Duplicate Player,Inactive,ARI,
3235,3235,Max Tuerk,Inactive,,G
7852,7852,Tory Carter,Active,,FB
11478,11478,Gavin Holmes,Active,,WR
668,668,Jason Babin,Inactive,,LB
8528,8528,Ryan Wright,Active,MIN,P
12139,12139,Kenny Logan,Active,,DB
8549,8549,Trevon Clark,Active,,WR
3001,3001,Kyle Woestmann,Inactive,,OLB
11266,11266,Thyrick Pitts,Inactive,,WR
7608,7608,Khalil Herbert,Active,CIN,RB
11274,11274,Trevor Reid,Active,,OT
4227,4227,Harrison Butker,Active,KC,K
1435,1435,Dax Swanson,Inactive,,CB
1964,1964,Ulrick John,Inactive,,T
8279,8279,Perrion Winfrey,Active,,DL
7269,7269,Marc-Antoine Dequoy,Active,,DB
6402,6402,Steven Sims,Active,BAL,WR
3013,3013,Isaiah Battle,Inactive,,T
2658,2658,Ryan Mueller,Inactive,,FB
5251,5251,Tyler Davis,Active,,K
7323,7323,Nate Gilliam,Active,,G
8902,8902,Tae Daley,Active,,DB
4913,4913,Aiulua Fanene,Active,GB,DT
8484,8484,Ko Kieft,Active,TB,TE
5090,5090,Folorunso Fatukasi,Active,HOU,DT
6176,6176,Cameron Smith,Injured Reserve,,LB
8213,8213,Dai'Jean Dixon,Active,,WR
11226,11226,Tyjon Lindsey,Active,,WR
1587,1587,Vance McDonald,Injured Reserve,,TE
8048,8048,Jaylon McClain-Sapp,Inactive,,DB
2628,2628,Boris Anyama,Inactive,,ILB
2471,2471,Michael Burton,Active,DEN,FB
11971,11971,Keaton Ellis,Active,,DB
8460,8460,Sean Rhyan,Active,GB,OL
5473,5473,Lyndon Johnson,Inactive,,NT
7653,7653,Azeez Ojulari,Inactive,NYG,LB
6534,6534,Ray Smith,Injured Reserve,,DT
1767,1767,Garth Gerhart,Inactive,,C
7412,7412,Sandro Platzgummer,Active,,RB
1193,1193,Najee Goode,Active,,LB
7499,7499,Paul Quessenberry,Active,,TE
9488,9488,Jaxon Smith-Njigba,Active,SEA,WR
9510,9510,Lew Nichols,Active,,RB
5655,5655,Ryan Neal,Active,TB,SS
11141,11141,Jayson Ademilola,Active,,DT
4851,4851,Stephen Ross,Inactive,,
1359,1359,Jamar Taylor,Active,,CB
11007,11007,Bryce Baringer,Active,NE,P
11571,11571,Isaiah Davis,Active,NYJ,RB
562,562,J.D. Walton,Inactive,,C
7526,7526,Jaylen Waddle,Active,MIA,WR
6738,6738,Cedric Benson,Inactive,,RB
4510,4510,Duplicate Player,,,
1286,1286,Antonio Allen,Inactive,,FS
1877,1877,Zach Orr,Inactive,,LB
8425,8425,Player Invalid,Inactive,,RB
4949,4949,Derrius Guice,Active,,RB
3103,3103,Sean McDermott,Inactive,,
2083,2083,Bennett Jackson,Active,,DB
1137,1137,Juron Criner,Inactive,,WR
7853,7853,Naquan Jones,Active,ARI,DT
1045,1045,Trevor Graham,Inactive,,WR
5350,5350,Chris Campbell,Active,,CB
3563,3563,Steve Longa,Active,,OLB
3073,3073,Chip Kelly,Inactive,,
8115,8115,Jalen Wydermyer,Active,,TE
5452,5452,J.T. Gray,Active,NO,DB
6248,6248,Trevion Thompson,Active,,WR
11779,11779,Tarheeb Still,Active,LAC,DB
8929,8929,Nate Wieland,Active,,LB
844,844,Akeem Ayers,Inactive,,LB
2134,2134,Carl Bradford,Inactive,,ILB
3386,3386,Thomas Duarte,Inactive,,TE
394,394,Darrius Heyward-Bey,Inactive,,WR
1707,1707,Spencer Lanning,Inactive,,P
12143,12143,Bayron Matos,Active,MIA,OL
2235,2235,Mitchell VanDyk,Inactive,,OT
1136,1136,Jack Crawford,Active,,DT
7265,7265,Zack Johnson,Active,SF,OL
7349,7349,Tyrique McGhee,Active,,DB
3409,3409,Beniquez Brown,Inactive,,OLB
569,569,Jared Veldheer,Active,,OT
2824,2824,Donteea Dye,Inactive,,WR
4508,4508,Gabe Marks,Active,,WR
4957,4957,Moubarak Djeri,Active,,DE
11211,11211,Kadeem Telfort,Active,GB,T
11505,11505,David Durden,Active,,WR
298,298,Lawrence Timmons,Inactive,,LB
2911,2911,Justin Manton,Inactive,,K
8558,8558,Drew Hartlaub,Active,,DB
5911,5911,Jalen Hurd,Active,,WR
6232,6232,Jalin Burrell,Active,,CB
4986,4986,Kolton Miller,Active,LV,T
195,195,Courtney Roby,Inactive,,WR
1242,1242,Bruce Irvin,Active,,LB
4302,4302,Quincy Mauger,Active,,SS
6214,6214,Quincy Williams,Active,NYJ,LB
1844,1844,Tyler Ott,Active,WAS,LS
8067,8067,Jovan Swann,Active,,DE
6382,6382,Tito Odenigbo,Active,,DT
3650,3650,Maurice Harris,Inactive,,WR
2944,2944,Matt LaCosse,Active,NE,TE
12145,12145,Andrew Meyer,Active,MIA,C
1815,1815,Kenny Ladler,Active,,FS
3036,3036,Matt Lengel,Active,,TE
4041,4041,Jay Gruden,Inactive,,
6343,6343,Manny Wilkins,Active,,QB
6078,6078,Nick Natour,Inactive,,G
5691,5691,Mike Ford,Active,CLE,DB
5132,5132,Steven Mitchell,Inactive,,WR
6993,6993,Dominick Wood-Anderson,Active,,TE
12082,12082,Jalen Sundell,Active,SEA,C
345,345,Brian Hoyer,Active,,QB
7214,7214,Calvin Taylor,Active,,DE
128,128,Vincent Jackson,Inactive,,WR
8369,8369,Chance Campbell,Inactive,TEN,LB
3919,3919,Mike Zimmer,Inactive,,
6226,6226,Rashard Causey,Active,,CB
6025,6025,Mike Jackson,Active,CAR,CB
6820,6820,Clyde Edwards-Helaire,Active,NO,RB
7252,7252,Elijah Benton,Active,,DB
7008,7008,Brian Lewerke,Active,,QB
700,700,Josh Wilson,Inactive,,CB
2642,2642,Houston Bates,Physically Unable to Perform,,LB
907,907,Josh Thomas,Inactive,,CB
5169,5169,Malik Earl,Active,,WR
11757,11757,Edefuan Ulofoshio,Active,BUF,LB
8462,8462,Luke Fortner,Active,JAX,G
11931,11931,Austin Reed,Active,CHI,QB
7713,7713,Jaelon Darden,Active,SEA,WR
12333,12333,Dakereon Joyner,Active,,WR
8363,8363,Jack Sanborn,Active,CHI,LB
4933,4933,Anthony McMeans,Active,LAR,G
11972,11972,Isaiah Iton,Active,TEN,DL
1168,1168,Adam Gettis,Inactive,,G
840,840,Corbin Bryant,Injured Reserve,,DT
7731,7731,Jay Tufele,Active,CIN,DT
8291,8291,Myjai Sanders,Active,,DL
4784,4784,Levonte Whitfield,Inactive,,WR
929,929,Davon House,Injured Reserve,,CB
2100,2100,Silas Redd,Inactive,,RB
4915,4915,Michael Coe,Active,DAL,CB
4666,4666,Younghoe Koo,Inactive,ATL,K
5092,5092,Troy Fumagalli,Active,,TE
4858,4858,Ken Norton Jr.,Inactive,,
2197,2197,Brandin Cooks,Active,DAL,WR
645,645,Dwan Edwards,Inactive,,DT
1676,1676,Ja'Gared Davis,Inactive,,ILB
1718,1718,Derek Carrier,Active,,TE
948,948,Cliff Matthews,Inactive,,DT
3092,3092,Sashi Brown,Inactive,,
3873,3873,Ben Roberts,Inactive,,WR
3623,3623,Vontarrius Dora,Active,,OLB
6236,6236,Travon McMillian,Active,,RB
12050,12050,Dee Williams,Active,NYG,DB
5870,5870,Daniel Jones,Active,MIN,QB
457,457,Colin Cole,Inactive,,DT
1941,1941,Jason Ankrah,Inactive,,OLB
8905,8905,Travis Koontz,Active,,TE
12437,12437,Landon Honeycutt,Active,,LB
12373,12373,Peter LeBlanc,Active,,WR
11138,11138,Samuel Jackson,Active,,OL
8385,8385,George Karlaftis,Active,KC,DL
5290,5290,Deontay Burnett,Active,,WR
11330,11330,Rejzohn Wright,Inactive,NO,CB
297,297,Eddie Royal,Inactive,,WR
4486,4486,David Talley,Active,,OLB
1394,1394,Sean Porter,Inactive,,OLB
4782,4782,Jake Simonich,Active,,C
2463,2463,Jesse James,Active,,TE
4723,4723,Justin Thomas,Active,,WR
7301,7301,Tershawn Wharton,Active,KC,DT
12250,12250,Riley Sharp,Active,,TE
11976,11976,Tre Colbert,Active,,DL
8785,8785,Cal Adomitis,Active,CIN,LS
2139,2139,Adrian Hubbard,Inactive,,OLB
8347,8347,Eyioma Uwazurike,Active,DEN,DL
6750,6750,Logan Tago,Inactive,,LB
8882,8882,Nijuel Hill,Active,,DB
4555,4555,Andy Phillips,Active,,K
6119,6119,Devin White,Active,HOU,LB
3568,3568,Marken Michel,Active,,WR
5594,5594,Jamar Summers,Active,,FS
6306,6306,Patrick Mekari,Active,BAL,OL
4625,4625,Hunter Dimick,Active,,OLB
3435,3435,Chase Farris,Active,,G
5322,5322,James Looney,Active,,TE
8878,8878,Jared Scott,Active,,TE
8792,8792,Ben Petrula,Active,,T
550,550,Jerry Hughes,Active,HOU,DE
4214,4214,Shelton Gibson,Active,,WR
2391,2391,David Johnson,Active,,RB
6782,6782,Chase Young,Active,NO,DE
8044,8044,Isaiah Dunn,Active,,DB
6616,6616,Iseoluwapo Jegede,Active,,NT
7064,7064,Darrynton Evans,Active,CHI,RB
1143,1143,Kendall Reyes,Inactive,,DE
124,124,Josh Sitton,Injured Reserve,,G
8327,8327,Amare Barno,Active,CAR,DL
11988,11988,Judge Culpepper,Active,,DT
3226,3226,Cody Whitehair,Active,LV,OL
389,389,Matt Cassel,Inactive,,QB
12205,12205,Jalen Cunningham,Active,,OG
7088,7088,Xavier Jones,Active,,RB
11999,11999,Keaton Bills,Active,,OL
3693,3693,John Weidenaar,Inactive,,OT
7816,7816,Jason Pinnock,Active,NYG,CB
615,615,Charles Brown,Inactive,,T
418,418,Louis Delmas,Inactive,,FS
5348,5348,Kyzir White,Active,ARI,LB
8474,8474,Luke Wattenberg,Active,DEN,OL
3007,3007,Avius Capers,Inactive,,WR
5844,5844,T.J. Hockenson,Active,MIN,TE
3920,3920,Harvey Binford,Inactive,,WR
2296,2296,Terrance Parks,Inactive,,SS
2835,2835,Paul Lasike,Inactive,,RB
2135,2135,Ha Ha Clinton-Dix,Active,DEN,DB
493,493,Dan Skuta,Inactive,,LB
11947,11947,Austin Jones,Active,,RB
11254,11254,Micah Baskerville,Active,CHI,LB
154,154,Tarvaris Jackson,Inactive,,QB
5963,5963,Nate Herbig,Inactive,PIT,G
10955,10955,Chad Ryland,Active,ARI,K
2088,2088,Andre Williams,Inactive,,RB
4710,4710,Gio Pascascio,Active,,WR
1682,1682,Cierre Wood,Inactive,,RB
7385,7385,Christian Angulo,Active,,DB
1355,1355,Don Jones,Inactive,,FS
565,565,Tony Moeaki,Inactive,,TE
4716,4716,Dan Skipper,Active,DET,T
4313,4313,Jake Eldrenkamp,Active,HOU,OL
11356,11356,Bralen Trahan,Active,,DB
3826,3826,Nick Ritcher,Inactive,,G
12411,12411,Nathan Pickering,Inactive,,DT
7188,7188,Tyler Hall,Active,SEA,DB
6977,6977,Justin Strnad,Active,DEN,LB
1288,1288,Lawrence Guy,Active,,DT
980,980,Colin Kaepernick,Inactive,,QB
3664,3664,J.D. McKissic,Inactive,,RB
3130,3130,John Defilippo,Inactive,,
6193,6193,Cole Murphy,Active,,K
4580,4580,Dante Barnett,Active,,FS
7933,7933,Alex Kessman,Active,CAR,K
12017,12017,Clayton Isbell,Active,,DB
6733,6733,DeJuan Neal,Active,,DB
4127,4127,C.J. Beathard,Active,JAX,QB
2612,2612,Ronald Martin,Inactive,,SS
12351,12351,Julius Wilkerson,Active,,LB
7295,7295,Ross Matiscik,Active,JAX,LS
7306,7306,Hakeem Bailey,Active,,CB
1017,1017,Tom Johnson,Injured Reserve,,DT
4399,4399,Eric Smith,Active,,T
11101,11101,Maxwell Worship,Active,,LB
3095,3095,Mike Mularkey,Inactive,,
6521,6521,Jalen Harvey,Active,,DB
11740,11740,Brandon Dorlus,Active,ATL,DE
6840,6840,Damon Arnette,Active,MIA,CB
1070,1070,Trevor Robinson,Inactive,,C
7181,7181,Sailosi Latu,Inactive,,DT
12396,12396,Shaun Peterson,Inactive,,DE
3058,3058,Joe Philbin,Inactive,,
613,613,Brandon LaFell,Inactive,,WR
7889,7889,Jerry Jacobs,Active,,CB
3743,3743,Morgan Fox,Active,LAC,DE
682,682,Darrel Young,Inactive,,FB
12067,12067,Briason Mays,Active,,C
6207,6207,Jordan Martin,Active,,SS
6053,6053,Jesse Burkett,Inactive,,C
430,430,Phil Loadholt,Inactive,,OT
5957,5957,Isaac Nauta,Inactive,GB,TE
7601,7601,Rondale Moore,Inactive,ATL,WR
10977,10977,Jordan McFadden,Active,LAC,OL
8704,8704,Jaylan Alexander,Active,,LB
611,611,Jimmy Clausen,Inactive,,QB
6326,6326,Trevon Sanders,Active,,NT
5891,5891,Yodny Cajuste,Inactive,,OL
367,367,Jared Cook,Active,,TE
3576,3576,Reid Ferguson,Active,BUF,LS
4630,4630,I'Tavius Mathers,Active,,RB
960,960,Allen Bradford,Inactive,,LB
6792,6792,Javon Kinlaw,Active,NYJ,DT
7957,7957,Jon Rhattigan,Active,CAR,LB
5196,5196,Ethan Wolf,Active,,TE
4902,4902,Chad O'Shea,Inactive,,
3231,3231,James Bradberry,Inactive,PHI,CB
1650,1650,Cameron Marshall,Inactive,,RB
8738,8738,Dion Novil,Active,,DT
5562,5562,Skyler Phillips,Active,,C
5170,5170,Phillip Lindsay,Active,,RB
6790,6790,D'Andre Swift,Active,CHI,RB
2034,2034,Gabe Jackson,Active,,G
7467,7467,Blake Gillikin,Inactive,ARI,P
8552,8552,Rayshad Nichols,Active,,DT
2808,2808,Jacob Hagen,Active,,FS
6830,6830,Jason Strowbridge,Active,,DE
2409,2409,James Sample,Inactive,,FS
5739,5739,Afolabi Laguda,Active,,FS
11731,11731,Malik Mustapha,Active,SF,DB
6146,6146,Kaden Smith,Inactive,,TE
4334,4334,Jerry Ugokwe,Active,,OT
5606,5606,Gaelin Elmore,Active,,DE
4685,4685,Roubbens Joseph,Active,,OT
1763,1763,Greg Orton,Inactive,,WR
1373,1373,Geno Smith,Active,SEA,QB
7162,7162,Ryan Becker,Active,,TE
2068,2068,Tyler Patmon,Inactive,,CB
7150,7150,Chris Jackson,Active,,DB
6720,6720,John Yarbrough,Active,,C
2475,2475,D.J. Alexander,Active,,LB
8297,8297,Jeremiah Moon,Active,PIT,LB
6358,6358,Kahlil Lewis,Active,,WR
7804,7804,Marlon Tuipulotu,Active,KC,DT
4608,4608,T.J. Daniel,Active,,DE
8639,8639,Shabari Davis,Active,,CB
8709,8709,Mike Caliendo,Active,KC,G
6768,6768,Tua Tagovailoa,Active,MIA,QB
2828,2828,Erick Dargan,Inactive,,S
6130,6130,Devin Singletary,Active,NYG,RB
5187,5187,Mike Hughes,Inactive,,NT
1545,1545,Desmond Trufant,Active,,CB
3531,3531,Marshaun Coprich,Inactive,,RB
11414,11414,Raiqwon O'Neal,Active,TB,OT
12276,12276,RJ Mobley,Active,,WR
5424,5424,Tony Brown,Inactive,CLE,DB
5004,5004,Ito Smith,Active,DAL,RB
11795,11795,Jaden Crumedy,Active,CAR,DT
